name_a,name_b,score
pork,radish,0.1579
lime,meat,-0.1357
jalapeno,white bread,-0.0964
milk powder,orange,-0.0225
cheddar cheese,mint,-0.2857
jalapeno,kale,-0.0634
kale,pumpkin,-0.0737
balsamic vinegar,pancetta,0.1279
jalapeno,pecans,-0.1828
mango,pecans,-0.0728
blue cheese,chili,-0.1019
feta,shallot,0.0837
oregano,sweet potato,0.0082
peanut oil,syrup,-0.091
horseradish,mozzarella cheese,-0.0583
almond,balsamic vinegar,-0.1573
agave,avocado,0.0799
ham,kidney beans,-0.0025
pie,walnut,0.0383
syrup,walnut,0.0278
relish,shrimp,0.06
shiitake,wheat,0.049
beef,saffron,-0.1676
avocado,nuts,-0.0517
bread,soup,-0.0085
cheddar cheese,eggplant,-0.05
apple,white pepper,-0.0691
basmati rice,white pepper,0.0918
pear,white pepper,0.0861
pie,pie crust,-0.0051
dark chocolate,sunflower,0.0674
buckwheat,buttermilk,0.1502
rhubarb,syrup,0.0037
peanut,tofu,0.2554
fish,tamarind,0.2017
celery,pizza,-0.1887
cheddar cheese,crab,-0.0662
lemon,provolone cheese,-0.1234
provolone cheese,shrimp,-0.0678
beans,vegetable juice,0.1429
kohlrabi,mustard,0.1086
goat cheese,wheat,0.0487
okra,oregano,0.0152
corn oil,cream,-0.0724
horseradish,vodka,0.1596
cream,peach,0.0169
rosemary,salad,-0.0661
oregano,taco,-0.0411
parsley,taco,-0.1863
cornbread,ham,0.0524
fennel,sesame,-0.0481
apple cider vinegar,basil,-0.0739
apple cider vinegar,mozzarella cheese,-0.1284
cheddar cheese,sesame oil,-0.324
allspice,topping,-0.0656
green tea,mint,0.2773
kidney beans,white wine,-0.0391
mozzarella cheese,taco,-0.0438
lasagna,swiss cheese,0.0215
sugar,wild rice,-0.2402
tarragon,wild rice,0.1517
allspice,hamburger,-0.0163
hamburger,sage,-0.0115
goat cheese,sage,0.042
banana,white bread,0.0482
cucumber,peanut oil,0.0722
apple,lentils,-0.0146
lentils,nutmeg,-0.07
lentils,shallot,0.044
oats,pomegranate,0.002
condensed milk,strawberry,0.1226
cucumber,sake,0.0635
egg,pear,-0.0424
sake,tea,0.1041
cottage cheese,pumpkin,-0.0837
adobo,butternut squash,0.0711
cooking oil,tofu,0.0496
bacon,endive,0.0315
bulgur,pomegranate,0.2637
cheese,port wine,0.0399
apple,sesame,-0.1577
apple,wild rice,0.0367
macaroni,pork,-0.1568
cocktail,horseradish,0.2497
celery,port wine,0.0133
egg yolk,syrup,-0.0266
fennel,wheat,-0.029
pecan,pumpkin,0.1071
celery,eggplant,-0.0092
meat,mozzarella cheese,-0.0167
peas,stuffing,-0.014
cranberry,margarine,-0.0559
capers,turkey,-0.0426
basil,pear,-0.0277
buttermilk,cottage cheese,-0.0786
cottage cheese,maple syrup,-0.0727
horseradish,oregano,-0.0558
pasta,sake,-0.1169
pudding,sauce,-0.2655
focaccia,mustard,0.0688
peas,ravioli,0.0733
kale,mozzarella cheese,-0.0082
apricot,balsamic vinegar,0.0217
bread,dates,-0.0992
milk,pita bread,-0.1622
brown sugar,radish,-0.1189
cucumber,radish,0.197
fish sauce,radish,0.137
blue cheese,sage,0.0184
mixed nuts,popcorn,0.2766
beer,marjoram,0.096
egg,madeira wine,-0.0228
pizza,pork,-0.1319
mushroom,tarragon,-0.0056
cauliflower,cottage cheese,-0.0194
almond,strawberry jam,0.1151
mustard,rye,0.0578
pecan,soy sauce,-0.131
fish,white pepper,0.08
cranberry,sourdough,0.112
grape,romano cheese,0.1031
cardamom,pumpkin,-0.0114
green tea,lemon,0.0693
spinach,taco,-0.0919
cottage cheese,pastry,0.0044
pastry,soy sauce,-0.185
horseradish,rosemary,-0.0219
kale,pork,-0.0765
condensed milk,onion,-0.3442
chili,popcorn,-0.0101
anise,tomato,-0.0129
cheddar cheese,port wine,0.01
mustard,port wine,0.0472
port wine,sauce,0.0035
cabbage,pomegranate,-0.0406
lettuce,pomegranate,0.0478
cheddar cheese,fig,0.0357
chili,pastry,-0.1385
grape,lentils,0.0469
allspice,peanut butter,-0.1192
peanut butter,thyme,-0.2354
pear,pineapple,-0.0043
cocoa,pie,-0.0589
dates,wheat,0.1186
asparagus,truffle,0.1664
kombu,sake,0.3331
ricotta cheese,yogurt,-0.0919
bacon,bagel,0.0955
bagel,cheddar cheese,0.0348
flour,snapper,-0.0633
miso,thyme,-0.1032
cooking oil,vegetable juice,0.2262
flour,vegetable juice,-0.0897
lentils,marjoram,0.1251
dill,mozzarella cheese,-0.1183
dark chocolate,lemon,-0.185
grape,pita bread,0.176
kidney beans,salad,0.0778
apple,parmesan cheese,-0.2351
beans,buttermilk,-0.1942
cumin,oats,-0.2584
agave,balsamic vinegar,0.0245
agave,cabbage,-0.0178
mexican oregano,pork,0.1649
cranberry,honey,-0.0564
cucumber,white pepper,-0.0146
cucumber,gin,0.1042
banana,quinoa,-0.0274
artichoke,sherry,0.1035
apple cider vinegar,artichoke,0.0251
artichoke,pastry,-0.0369
pastry,shallot,-0.0054
maple syrup,strawberry,0.0028
blueberry,gelatin,0.2501
coffee,ricotta cheese,-0.0881
egg,focaccia,-0.0443
egg yolk,oregano,-0.082
black tea,olive oil,-0.1187
lamb,sesame,-0.0953
barley,mint,0.0502
avocado,white pepper,0.0136
cream cheese,quinoa,-0.2034
apricot,beef,-0.1446
cooking oil,shallot,-0.0201
bagel,mustard,0.0286
pizza,potato,-0.0938
oats,pie crust,-0.0441
balsamic vinegar,endive,0.211
endive,sugar,-0.0629
salad,tarragon,0.0888
salad,thyme,-0.0222
asparagus,barley,0.0382
cumin,egg roll,0.0454
egg roll,honey,0.0227
saffron,vinegar,-0.0265
grape,salad,0.12
quinoa,rice,-0.1377
allspice,balsamic vinegar,-0.0244
ginger,goat cheese,-0.1594
caraway,ham,0.0254
parsley,syrup,-0.2963
champagne,ginger,-0.0631
egg,guava,-0.02
apple cider vinegar,peanut oil,0.0098
green beans,maple syrup,-0.1003
cabbage,pecans,-0.1882
lime,sake,-0.1656
buffalo,chili,0.0651
pizza,red wine,-0.1229
cheese,white chocolate,-0.1958
gelatin,raspberry,0.0152
cream,kidney beans,-0.2149
grape,ice cream,-0.0126
pistachio,syrup,0.0566
evaporated milk,soy sauce,-0.1957
soy sauce,swiss cheese,-0.1626
clove,honey,0.0868
peppermint,sour cream,-0.0992
pecan,sunflower,0.0661
balsamic vinegar,cauliflower,-0.03
evaporated milk,lime,-0.1313
evaporated milk,peas,-0.0469
adobo,peas,0.0094
egg yolk,gelatin,-0.029
provolone cheese,sherry,0.049
grapefruit,mustard,-0.0246
grapefruit,red wine,0.0069
grapefruit,spinach,-0.0145
cottage cheese,ginger,-0.1487
apricot,dates,0.1136
apricot,oats,0.0135
mint,tamarind,0.0775
parmesan cheese,sweet potato,-0.074
cashew,peanut butter,0.06
sauce,vegetable juice,0.1444
apricot,broccoli,-0.0512
broccoli,couscous,0.0649
couscous,mustard,0.0143
fish sauce,red wine,-0.0767
red wine,star anise,0.1069
mint,ricotta,0.1785
ricotta,sugar,-0.1287
icing,white bread,0.0303
strawberry jam,white bread,0.2049
brown sugar,fish,-0.1414
asparagus,potato,-0.0016
cardamom,syrup,-0.0061
canola oil,cottage cheese,-0.1201
cottage cheese,salmon,-0.0317
coconut,sugar substitute,0.0069
allspice,lentils,0.0293
beer,gruyere cheese,0.0519
mushroom,white pepper,-0.0781
cardamom,pomegranate,0.134
pastry,pomegranate,0.0119
biscuit,turkey,0.0434
apple cider vinegar,white wine,-0.0873
pie,plum,-0.0106
fennel,swordfish,0.2538
oregano,swordfish,0.1227
blue cheese,carrot,-0.0336
blue cheese,nutmeg,-0.1036
celery,enchilada,-0.0944
agave,nuts,0.0448
lettuce,syrup,-0.2099
apple,gelatin,0.022
capers,vermouth,0.1548
sage,tofu,-0.0338
soy sauce,tea,-0.0589
cheese,sugar substitute,-0.0918
hamburger,ricotta cheese,-0.0438
dark chocolate,hazelnut,0.2671
capers,pancetta,0.0836
almond,wheat,-0.0241
basmati rice,broccoli,-0.0243
horseradish,white wine,0.0032
cashew,tomato,0.0475
clam,parmesan cheese,-0.0293
fennel,ketchup,-0.0603
cinnamon,millet,0.0512
millet,orange,0.0711
broccoli,macaroni and cheese,0.1893
chicken,macaroni and cheese,-0.0156
macaroni and cheese,sour cream,0.1175
macaroni and cheese,water,0.0613
horseradish,rye bread,0.2183
pancake,pecan,0.1619
oats,ricotta cheese,-0.0971
quinoa,rosemary,-0.0786
cashew,peas,0.113
nuts,salmon,-0.0959
beer,mozzarella cheese,-0.1417
beer,provolone cheese,0.0642
horseradish,provolone cheese,0.1188
ginger,tangerine,0.0773
olive oil,tangerine,-0.0222
pepper,tangerine,-0.0315
lime,prosciutto,-0.0986
prosciutto,shrimp,0.0013
blue cheese,mushroom,-0.0431
beans,millet,0.0662
anchovy,eggplant,0.1896
anise,shortening,0.1406
celery,gelatin,-0.125
gelatin,white wine,-0.1105
apricot,rosemary,0.0613
mint,mung bean,0.2234
mung bean,vinegar,0.1494
arrowroot,vinegar,0.0721
apple cider vinegar,cream,-0.1808
corn,shortening,-0.1525
honey,salad dressing,-0.0833
pecans,potato,-0.0562
brown sugar,champagne,-0.1538
orange,pancetta,-0.0856
grapefruit,shrimp,-0.0108
pineapple,plum,-0.0753
basmati rice,sauce,-0.0662
cinnamon,feta,-0.1148
cinnamon,lasagna,-0.1439
mozzarella cheese,salad,0.0082
biscuit,chili,-0.0544
barley,pecans,0.0008
bulgur,canola oil,0.0334
gelatin,sauce,-0.1848
gelatin,vinegar,-0.1671
rosemary,watercress,0.0486
cashew,vinegar,0.0595
beef,sweet potato,-0.0992
cabbage,romano cheese,-0.035
feta cheese,potato,-0.1048
apple,broccoli,-0.1509
parsley,ravioli,0.0706
apricot,margarine,-0.0023
buttermilk,ice cream,-0.0769
buttermilk,milk powder,0.05
ice cream,milk powder,0.1154
broccoli,gruyere cheese,-0.0195
cottage cheese,topping,0.0584
cocoa powder,pork,-0.245
cranberry,rosemary,0.0245
gruyere cheese,mozzarella cheese,-0.0799
buttermilk,horseradish,-0.0674
buttermilk,salad,-0.095
salad,shrimp,0.0283
leek,pancetta,0.128
apricot,cumin,-0.0312
bacon,popcorn,-0.0635
dark chocolate,rum,0.1658
cocoa,raspberry,0.071
apple,feta cheese,-0.0673
bulgur,peas,0.0514
coffee,pork,-0.1671
mango,peanut butter,-0.0586
cream cheese,sesame oil,-0.3005
mustard,olive,0.0615
cream cheese,stuffing,-0.0605
fenugreek,nutmeg,0.1089
fenugreek,pepper,0.0174
cheese,olive,0.0412
olive,parsley,0.0071
olive,tomato,0.0947
capsicum,honey,0.0325
feta,quinoa,0.1954
bread,turmeric,-0.1254
peanut oil,tamarind,0.1989
apple,sweet potato,0.0866
champagne,goat cheese,0.079
dill,maple syrup,-0.1627
pomegranate,thyme,0.0159
marjoram,mozzarella cheese,-0.0401
basil,rum,-0.214
basil,sweet potato,-0.0313
beer,coriander,0.0059
cocoa powder,coriander,-0.153
coffee,kidney beans,-0.0027
coffee,oregano,-0.1354
agave,vodka,0.136
cucumber,vodka,-0.0434
brown sugar,leek,-0.203
leek,meat,0.1789
sesame oil,yogurt,-0.2033
evaporated milk,quinoa,-0.0375
burrito,flour,-0.0648
burrito,water,-0.0299
chili,mixed nuts,0.025
coconut,peppermint,0.0263
cardamom,carrot,-0.0666
fennel,watercress,0.2016
fenugreek,lime,0.0261
beans,dark chocolate,-0.1041
grapefruit,vinegar,-0.0523
basil,biscuit,-0.0499
blue cheese,butternut squash,0.0421
blueberry,brown sugar,0.0275
blueberry,salt,-0.1142
gruyere cheese,honey,-0.1184
cashew,parmesan cheese,-0.0583
cucumber,sweet potato,0.0171
soy sauce,white bread,-0.193
celery,sugar substitute,-0.0575
mustard,sugar substitute,-0.0751
cherry,provolone cheese,0.0733
allspice,basil,-0.1177
avocado,romano cheese,-0.0041
fennel,grape,0.0056
jasmine,parsley,-0.1003
chia,pepper,-0.2376
almond,sorghum,0.2236
pudding,sugar substitute,0.0709
oats,tea,-0.0729
fenugreek,tamarind,0.3719
corn,prosciutto,-0.1196
corn,cranberry,-0.1345
cake,pepper,-0.3986
cooking oil,wine,0.0343
allspice,dates,0.0704
beef,vodka,-0.1835
agave,sugar substitute,0.1542
beans,sugar substitute,-0.0731
coconut,rosemary,-0.2069
cumin,leek,-0.0181
leek,parsnip,0.3481
butternut squash,ricotta cheese,0.0423
mushroom,soup,0.1363
clam,dill,0.0968
clam,spinach,-0.0033
goat cheese,mushroom,-0.0379
mushroom,pizza,-0.0054
kale,peanut butter,-0.1181
beef,burrito,0.1171
burrito,corn,0.1548
mushroom,pie,-0.0591
dark chocolate,olive oil,-0.2137
fig,onion,-0.0683
milk powder,syrup,0.061
cake,rice,-0.1829
couscous,oregano,0.057
biscuit,cream,-0.0484
blue cheese,endive,0.2288
endive,pear,0.3003
evaporated milk,pork,-0.1169
nuts,pie crust,0.005
nuts,toffee,0.1336
clam,plum,0.248
pecans,stuffing,0.0481
pecans,thyme,-0.141
fennel,tamarind,0.1462
hamburger,meat,0.0438
lime,pistachio,-0.0371
dates,pecan,0.1235
pecans,salad dressing,-0.0264
barley,vinegar,-0.0033
pear,pomegranate,0.2611
cream,sorghum,0.0512
buffalo,honey,0.0213
maple syrup,safflower,0.1276
dates,sour cream,-0.1672
egg yolk,turkey,-0.0852
salmon,wheat,-0.012
apple cider vinegar,mango,0.0346
chocolate,kidney beans,-0.2085
balsamic vinegar,cottage cheese,-0.0739
ham,pita bread,-0.0316
celery,taco,-0.1006
kidney beans,tofu,0.0079
cheddar cheese,wild rice,-0.057
swiss cheese,wild rice,0.0652
apple,cauliflower,-0.1208
cumin,salad,-0.0321
barley,leek,0.1735
butter,radish,-0.181
mung bean,rice,0.2143
eggplant,vinegar,-0.0427
olive oil,papaya,-0.0456
papaya,salt,-0.0657
crab,salmon,0.045
champagne,peach,0.2181
agave,rosemary,0.036
cinnamon,jasmine,-0.0794
blue cheese,shrimp,-0.0771
apple cider vinegar,pasta,-0.1012
romano cheese,turkey,0.0212
chard,ricotta cheese,0.1177
chili,cocktail,-0.0409
cocktail,soy sauce,-0.0473
almond,mozzarella cheese,-0.2208
avocado,prosciutto,0.0184
mustard,romano cheese,-0.0755
corn,peach,-0.0883
artichoke,sourdough,0.1116
chard,mozzarella cheese,0.0025
rye,water,-0.0343
barley,jalapeno,-0.0295
cherry,cooking oil,-0.0683
artichoke,jalapeno,-0.0309
ketchup,plum,-0.0243
coriander,grapefruit,0.0378
cranberry,pomegranate,0.1552
cranberry,yogurt,-0.0455
lime,okra,-0.0456
celery,dates,-0.1342
cheese,walnut,-0.076
margarine,sourdough,0.006
oregano,vodka,-0.1146
hummus,water,-0.1383
brown sugar,mung bean,0.0022
lime,mung bean,0.1829
mung bean,peanut butter,0.157
mung bean,peanut oil,0.3313
cocoa,lemon,-0.1949
coconut,ketchup,-0.2424
corn oil,lettuce,0.0204
cooking oil,white pepper,0.0265
green beans,nuts,-0.0743
raspberry,soy sauce,-0.1903
egg yolk,sesame oil,-0.0336
champagne,dill,0.0687
chickpea,olive oil,0.0313
almond,milk powder,0.0847
caraway,white pepper,0.0842
ice cream,tea,0.0175
lettuce,roquefort cheese,0.1668
almond,ricotta cheese,0.0137
blue cheese,cauliflower,0.0332
pecans,rhubarb,0.0089
coffee,jalapeno,-0.1351
spinach,vanilla,-0.4178
almond,pancake,0.0203
grapefruit,pear,0.2113
parmesan cheese,pear,-0.1014
parmesan cheese,pomegranate,-0.1462
beans,jasmine,0.0194
brandy,white chocolate,0.0734
margarine,white bread,0.0723
coriander,marjoram,-0.0052
marjoram,tarragon,0.1048
marjoram,turkey,0.1233
chicken,vegetable juice,0.0253
adobo,carrot,0.0024
goat cheese,pork,-0.1512
cumin,horseradish,-0.0867
coconut,dulce de leche,0.1528
dulce de leche,ice cream,0.2415
cumin,jicama,0.1166
butternut squash,red wine,-0.0498
fudge,lemon,-0.0929
beans,cardamom,-0.1
egg,ravioli,-0.0425
pasta,ravioli,0.1247
blue cheese,tortilla,0.0414
brandy,coconut,-0.1088
sesame,wheat,0.0436
cocoa powder,red wine,-0.1666
banana,cocoa,-0.0338
green beans,turnip,0.1709
leek,plum,0.081
chicken,rye bread,-0.1357
balsamic vinegar,potato,-0.1331
fennel,maple syrup,-0.0473
horseradish,maple syrup,-0.001
evaporated milk,sausage,-0.0316
lentils,peanut oil,0.011
blue cheese,cucumber,-0.0093
beans,walnut,-0.0716
tarragon,walnut,0.1739
alfalfa,bacon,0.0788
banana,condensed milk,-0.0768
coconut,pine nuts,-0.1341
prosciutto,shallot,0.0969
parsley,pecan,-0.1358
buckwheat,sesame oil,0.0941
buckwheat,soy sauce,0.0144
molasses,shrimp,-0.1257
clam,tarragon,0.1561
macaroni,tortilla,-0.0296
apple,salmon,-0.1636
allspice,saffron,0.0354
allspice,star anise,0.1658
egg yolk,white bread,0.0494
coconut,semolina,0.0243
pecan,toffee,0.1761
basil,raspberry,-0.1794
egg,kidney beans,-0.1799
carrot,salad,0.0446
dill,sausage,-0.1184
anchovy,beef,-0.0907
quinoa,tarragon,0.0007
chili,crab,0.0392
miso,peas,0.0395
peas,sake,-0.0539
green beans,lima beans,0.1919
kidney beans,soup,0.0895
gruyere cheese,sour cream,-0.0162
cardamom,milk powder,0.1597
lettuce,mandarin orange,0.1766
mandarin orange,sesame,0.1318
parmesan cheese,tortilla,-0.1276
canola oil,mushroom,-0.1057
coffee,hazelnut,0.2766
mango,syrup,-0.0122
lobster,margarine,0.1052
condensed milk,maple syrup,-0.0426
corn,romano cheese,-0.0574
black tea,rum,0.171
cherry,hummus,0.1171
rice,white bread,-0.1762
coconut,grapefruit,0.0009
blackberry,water,0.0207
cheese,radish,-0.0824
lime,radish,-0.0001
cinnamon,soup,-0.1603
honey,meat,-0.1289
meat,shiitake,0.0758
meat,soup,0.2423
oregano,soup,-0.0495
shiitake,soup,0.1255
cheese,strawberry,-0.1197
adobo,pasta,-0.0364
adobo,ricotta cheese,0.0181
allspice,fenugreek,0.2927
beans,oats,-0.1819
lime,shortening,-0.1985
cinnamon,peppermint,-0.1377
condensed milk,shrimp,-0.1565
peanut,peanut butter,0.1869
capers,potato,-0.0394
green beans,salad,0.0119
apple,mozzarella cheese,-0.2064
hamburger,sesame oil,-0.0922
ginger,squid,0.0841
oyster,squid,0.2661
jalapeno,pastry,-0.1476
pine nuts,pork,-0.1197
milk,tangerine,0
anchovy,pine nuts,0.087
crab,sour cream,-0.0449
crab,spinach,-0.0163
capers,champagne,0.082
celery,champagne,-0.0916
egg,mandarin orange,-0.0756
almond,chili,-0.2552
canola oil,leek,-0.0081
carrot,ricotta cheese,-0.0803
blackberry,cream,0.0228
ghee,orange,-0.0373
buttermilk,salad dressing,-0.034
almond,sauce,-0.2936
bacon,jasmine,-0.0728
cherry,mushroom,-0.0889
bread,oyster,-0.1125
cucumber,oyster,0.0669
cranberry,melon,0.2002
cornbread,mustard,-0.0434
horseradish,shallot,0.0928
cinnamon,sake,-0.2117
mozzarella,tortilla,0.1886
chicken,wakame,-0.0428
sesame,wakame,0.2658
cottage cheese,shrimp,-0.0822
lasagna,shrimp,-0.0393
rum,star anise,0.1463
banana,pomegranate,0.0232
jalapeno,oyster,-0.0471
butternut squash,ham,-0.0398
butternut squash,lasagna,0.0647
ham,ricotta cheese,-0.0402
apple,raisin bread,0.1906
brown sugar,raisin bread,0.0837
butter,raisin bread,0.0365
raisin bread,vanilla,0.119
green beans,shiitake,0.0809
bacon,cornbread,0.0809
couscous,honey,0.0147
balsamic vinegar,dates,0.0138
dates,goat cheese,0.0873
peas,wasabi,0.0426
egg yolk,fennel,-0.0261
coconut,ricotta cheese,-0.153
pine nuts,sage,0.0677
butternut squash,wild rice,0.1595
cottage cheese,goat cheese,0.0026
ginger,marjoram,-0.1165
hamburger,maple syrup,-0.1045
kale,pizza,0.0251
carrot,mango,-0.0051
salad,wheat,0.0435
nuts,rum,0.0215
cocoa powder,quinoa,-0.1104
cranberry,white bread,0.0485
artichoke,chili,-0.1582
sesame,turkey,-0.1118
brown sugar,hazelnut,0.0143
cinnamon,hazelnut,0.0303
almond,pistachio,0.1237
acorn,beef,-0.0536
acorn,sauce,-0.0713
pie,potato,-0.039
pork,tea,-0.0707
agave,chia,0.366
fish,leek,0.0899
black tea,soy sauce,0.0055
bulgur,lettuce,0.0585
bulgur,yogurt,0.1094
dates,lettuce,-0.1111
pancake,salt,-0.165
brandy,pumpkin,-0.0487
rosemary,shortening,-0.14
bread,dark chocolate,-0.1321
beans,ghee,-0.0069
apple,pine nuts,-0.0413
plum,salad,0.0289
butternut squash,pancetta,0.1362
apple,chia,0.1038
fish,okra,0.1441
margarine,romano cheese,-0.0214
crab,shallot,0.1391
mung bean,sesame oil,0.2518
chicken,mozzarella,-0.0679
artichoke,lamb,0.0576
sorghum,water,0.0148
avocado,fish sauce,-0.0495
fenugreek,flour,-0.1235
rosemary,sourdough,0.0419
pecans,sourdough,0.0077
horseradish,white pepper,0.12
almond,white bread,-0.0669
lasagna,sage,0.0508
pizza,shallot,-0.0586
fennel,jalapeno,-0.0626
lentils,maple syrup,-0.0454
sorghum,vanilla,0.1093
bagel,salt,-0.1059
oregano,turmeric,-0.0757
cocktail,corn,-0.0337
ginger,rye,0.0451
chia,pecans,0.0701
pizza,yogurt,-0.1736
pancake,pepper,-0.2353
almond,soy sauce,-0.2685
allspice,carrot,-0.0747
allspice,plum,0.0522
adobo,maple syrup,0.0004
capers,ricotta cheese,-0.0173
feta,pita bread,0.2692
hazelnut,vinegar,0.1267
beans,turnip,0.0585
brandy,parmesan cheese,-0.1507
nuts,sunflower,0.0627
barley,egg,-0.1361
artichoke,leek,0.0542
cherry,leek,-0.0081
cherry,sweet potato,-0.0268
feta cheese,sweet potato,0.026
cream cheese,wine,-0.186
avocado,maple syrup,-0.1018
cream cheese,rye bread,0.035
allspice,tea,0.0743
icing,nutmeg,-0.0409
pumpkin,tea,-0.0419
sake,wasabi,0.2414
buttermilk,white bread,-0.0763
lettuce,margarine,-0.1544
lamb,sunflower,0.0255
lasagna,rosemary,0.0065
chili,pie,-0.1682
burrito,turkey,0.1912
lettuce,potato,-0.0883
chia,olive oil,-0.1684
butternut squash,marjoram,0.0934
coffee,pudding,0.1025
chard,nutmeg,0.0679
chard,potato,0.0919
horseradish,macaroni,0.043
celery,pear,-0.0736
fish,sherry,0.0468
feta cheese,wild rice,0.0228
pie,white chocolate,-0.0644
rice,sweet potato,-0.014
macaroni,romano cheese,0.077
fish sauce,sunflower,0.0065
celery,syrup,-0.2207
sugar,vermouth,-0.1801
parsnip,turnip,0.5962
orange,phyllo dough,0.0047
apple,corn oil,0.0314
mixed nuts,olive oil,-0.1278
gelatin,nutmeg,-0.0942
madeira wine,rosemary,0.1693
cocktail,vinegar,-0.0267
margarine,raisin bread,0.1596
capsicum,milk,-0.1013
cottage cheese,marjoram,0.0903
fish sauce,mung bean,0.4075
mung bean,pork,0.1601
mung bean,shrimp,0.1465
caraway,mint,-0.0119
peanut butter,pecan,-0.084
chocolate,oregano,-0.334
marshmallow,pie crust,0.1413
capsicum,egg,-0.0202
lime,oats,-0.2598
barley,fennel,0.0695
catfish,thyme,0.1408
nuts,spinach,-0.136
cucumber,wakame,0.2706
sugar,wakame,-0.0937
buffalo,canola oil,0.0475
buffalo,soy sauce,-0.0299
icing,rice,-0.1358
rice,sugar substitute,-0.1171
sage,shiitake,0.0274
cooking oil,eggplant,0.1222
canola oil,pomegranate,-0.0255
parsnip,white wine,0.1101
prosciutto,vodka,0.0499
molasses,quinoa,-0.0255
adobo,apple cider vinegar,0.1523
ginger,winter squash,0.1195
water,winter squash,-0.0045
icing,shortening,-0.0216
canola oil,condensed milk,-0.154
soy sauce,swordfish,0.0628
swordfish,white wine,0.1502
pumpkin,spinach,-0.1189
catfish,celery,0.0143
dill,peanut oil,-0.0665
maple syrup,sherry,-0.0832
corn,macaroni and cheese,0.0663
macaroni and cheese,taco,0.262
champagne,cherry,0.044
buttermilk,quinoa,-0.0828
beer,coconut,-0.108
agave,spinach,-0.0667
agave,tomato,-0.1169
sauce,topping,-0.2628
cherry,sake,0.007
feta cheese,macaroni,-0.0159
cottage cheese,white wine,-0.0965
meat,wine,0.0766
cherry,nuts,-0.0873
maple syrup,shallot,-0.0501
shrimp,turmeric,-0.0055
lasagna,meat,0.1025
agave,basil,-0.1004
agave,white wine,-0.0885
basil,safflower,0.0468
salad dressing,sesame oil,-0.1046
blueberry,pineapple,0.126
ginger,pectin,0.0016
pectin,salt,-0.1742
artichoke,brown sugar,-0.2444
